date,equity,cash,n_positions,return,dd
2024-10-30,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-10-31,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-01,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-04,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-05,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-06,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-07,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-08,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-11,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-12,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-13,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-14,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-15,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-18,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-19,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-20,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-21,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-22,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-25,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-26,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-27,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-11-29,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-02,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-03,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-04,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-05,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-06,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-09,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-10,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-11,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-12,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-13,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-16,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-17,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-18,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-19,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-20,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-23,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-24,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-26,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-27,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-30,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2024-12-31,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-02,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-03,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-06,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-07,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-08,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-10,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-13,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-14,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-15,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-16,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-17,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-21,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-22,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-23,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-24,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
2025-01-27,115624.0306466516,115624.0306466516,0,0.0,0.14210757743311897
